704	3.28019
705	3.37539
706	3.53617
707	3.77966
708	4.07634
709	4.47226
710	4.95851
711	5.53445
712	6.80566
713	6.79835
714	6.73986
715	6.72268
716	6.72976
717	6.72726
718	6.08111
719	5.46709
720	4.90507
721	4.42682
722	4.02601
723	3.70251
724	3.43875
725	3.26558
726	3.14851
727	3.12897
728	3.19957
729	3.35887
730	3.58735
731	3.8986
732	4.31528
733	4.78671
734	5.35649
735	6.61518
736	6.58368
737	6.49183
738	6.46
739	6.48844
740	6.51878
741	5.85267
742	5.27515
743	4.74809
744	4.2735
745	3.90191
746	3.62564
747	3.47227
748	3.39207
749	3.3272
750	3.35658
751	3.48037
752	3.65134
753	3.90006
754	4.21018
755	4.62438
756	5.10464
757	5.68374
758	6.9491
759	6.93234
760	6.89413
761	6.86885
762	6.84719
763	6.8366
764	6.18052
765	5.58067
766	5.01564
767	4.52673
768	4.11894
769	3.79187
770	3.50656
771	3.29046
772	3.1789
773	3.14746
774	3.20569
775	3.3595
776	3.58303
777	3.90809
778	4.30969
779	4.77541
780	5.34343
781	6.6021
782	6.5754
783	6.49971
784	6.46472
785	6.51099
786	6.50757
787	5.85217
788	5.29242
789	4.7611
790	4.29163
791	3.93007
792	3.65614
793	3.45812
794	3.3628
795	3.32426
796	3.36806
797	3.47999
798	3.67905
799	3.95879
800	4.27197
801	4.69625
802	5.17735
803	5.73047
804	6.97011
805	6.92666
806	6.855
807	6.82047
808	6.84235
809	6.82404
810	6.15005
811	5.51879
812	4.94131
813	4.46579
814	4.07944
815	3.76176
816	3.47796
817	3.28504
818	3.17018
819	3.12977
820	3.19921
821	3.36086
822	3.59517
823	3.9201
824	4.32462
825	4.79343
826	5.35666
827	6.61536
828	6.59261
829	6.51464
830	6.4689
831	6.50102
832	6.53781
833	5.86193
834	5.29838
835	4.7734
836	4.30156
837	3.93684
838	3.66238
839	3.48853
840	3.35036
841	3.30422
842	3.33539
843	3.46828
844	3.63356
845	3.92202
846	4.26291
847	4.67922
848	5.16663
849	5.72205
850	6.95342
851	6.91331
852	6.84301
853	6.82679
854	6.81032
855	6.81338
856	6.12592
857	5.51498
858	4.93634
859	4.45761
860	4.07028
861	3.71571
862	3.41652
863	3.2214
864	3.1452
865	3.15449
866	3.23207
867	3.38578
868	3.61062
869	3.93079
870	4.34188
871	4.81652
872	5.38793
873	6.63366
874	6.58835
875	6.53254
876	6.48309
877	6.50373
878	6.51918
879	5.83712
880	5.24394
881	4.708
882	4.2421
883	3.89966
884	3.59721
885	3.40912
886	3.29159
887	3.24998
888	3.26187
889	3.39502
890	3.58958
891	3.84871
892	4.18219
893	4.61404
894	5.10211
895	5.66448
896	6.91952
897	6.91797
898	6.90564
899	6.87476
900	6.8714
901	6.88441
902	6.25742
903	5.67721
904	5.14617
905	4.66873
906	4.21771
907	3.86432
908	3.56796
909	3.36672
910	3.25528
911	3.21183
912	3.21999
913	3.33254
914	3.55262
915	3.86255
916	4.29492
917	4.77503
918	5.34636
919	6.60149
920	6.58089
921	6.52781
922	6.49881
923	6.52042
924	6.57141
925	5.93688
926	5.36647
927	4.83485
928	4.35674
929	4.01843
930	3.75699
931	3.5531
932	3.45263
933	3.43389
934	3.5011
935	3.62214
936	3.83377
937	4.13136
938	4.4479
939	4.87476
940	5.34687
941	5.87845
942	7.08113
943	7.00419
944	6.93681
945	6.89401
946	6.86721
947	6.82121
948	6.1213
949	5.49615
950	4.91088
951	4.40824
952	3.98611
953	3.65415
954	3.39668
955	3.20713
956	3.0828
957	3.04609
958	3.10682
959	3.25792
960	3.47786
961	3.81154
962	4.23087
963	4.72491
964	5.31815
965	6.59395
966	6.59588
967	6.57049
968	6.54046
969	6.54257
970	6.57517
971	5.93652
972	5.3859
973	4.87711
974	4.43283
975	4.06407
976	3.78699
977	3.5874
978	3.43533
979	3.36339
980	3.3756
981	3.48305
982	3.63231
983	3.89408
984	4.2017
985	4.59696
986	5.04586
987	5.58443
988	6.83229
989	6.79322
990	6.69938
991	6.65782
